route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14,0_2,0_2328957,Central Hub,1,32,L14P53
12,0_3,0_3328924,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
11,0_4,0_4328895,Central Hub,1,24,L11P59
11,0_5,0_5328862,Central Hub,1,14,L11P59
14,0_2,0_2328956,Central Hub,1,32,L14P53
15,0_1,0_1328989,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
12,0_3,0_3328927,Central Hub,1,12,L12P34
11,0_4,0_4328894,Fair Plaza 20,0,24,L11P58
11,0_5,0_5328857,Fair Plaza 20,0,21,L11P58
15,0_2,0_2328987,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
2,0_1,0_1329016,Sunny Hill Drive,0,2,L2P58
14,0_3,0_3328954,Central Hub,1,32,L14P53
12,0_4,0_4328933,Central Hub,1,12,L12P31
11,0_5,0_5328900,Fair Plaza 20,0,13,L11P58
15,0_2,0_2328986,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
11,0_5,0_5328903,Central Hub,1,24,L11P59
2,0_1,0_1329019,Worcester Airport,0,2,L2P60
14,0_3,0_3328965,Central Hub,1,32,L14P53
12,0_4,0_4328932,Central Hub,1,12,L12P19
15,0_2,0_2328985,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
2,0_1,0_1329022,Worcester Airport,0,2,L2P60
14,0_3,0_3328952,Central Hub,1,32,L14P53
12,0_4,0_4328923,Central Hub,1,12,L12P19
11,0_5,0_5328890,Fair Plaza 20,0,21,L11P58
15,0_2,0_2328984,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
2,0_1,0_1329017,Sunny Hill Drive,0,2,L2P58
14,0_3,0_3328955,Central Hub,1,32,L14P53
12,0_4,0_4328922,Billing Square North High,0,12,L12P36
11,0_5,0_5328901,Central Hub,1,21,L11P59
15,0_2,0_2328999,Central Hub,1,11,L15P58
11,0_5,0_5328896,Central Hub,1,21,L11P59
2,0_1,0_1329028,Central Hub,1,2,L2P64
14,0_3,0_3328966,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328929,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
15,0_2,0_2328998,Central Hub,1,11,L15P58
2,0_1,0_1329031,Central Hub,1,2,L2P64
14,0_3,0_3328961,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328928,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P14
11,0_5,0_5328899,Fair Plaza 20,0,24,L11P58
15,0_2,0_2328997,Central Hub,1,11,L15P58
2,0_1,0_1329018,Sunny Hill Drive,0,2,L2P58
14,0_3,0_3328964,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328935,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
11,0_5,0_5328902,Fair Plaza 20,0,21,L11P58
2,0_1,0_1329029,Central Hub,1,2,L2P64
15,0_2,0_2328996,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_3,0_3328967,Central Hub,1,32,L14P53
12,0_4,0_4328934,North High Edgemere Via Grafton St. SW,0,12,L12P33
11,0_5,0_5328897,Central Hub,1,21,L11P59
15,0_2,0_2328995,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
2,0_1,0_1329024,Worcester Airport,0,2,L2P60
14,0_3,0_3328962,Market32 and QCC via Burncoat St.,0,32,L14P54
14,0_4,0_4328941,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_5,0_5328908,North High Edgemere Via Grafton St. SW,0,12,L12P29
15,0_2,0_2328994,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
12,0_5,0_5328911,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
2,0_1,0_1329027,Central Hub,1,2,L2P64
14,0_3,0_3328973,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_4,0_4328940,Market32 and QCC via Burncoat St.,0,32,L14P54
15,0_2,0_2328993,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
2,0_1,0_1329030,Central Hub,1,2,L2P64
14,0_3,0_3328960,Central Hub,1,32,L14P53
12,0_4,0_4328931,Central Hub,1,12,L12P19
11,0_5,0_5328898,Central Hub,1,24,L11P59
15,0_2,0_2328992,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
2,0_1,0_1329025,Central Hub,1,2,L2P64
14,0_3,0_3328963,Central Hub,1,32,L14P53
12,0_4,0_4328930,Central Hub,1,12,L12P30
12,0_5,0_5328909,North High Edgemere Via Grafton St. SW,0,12,L12P21
15,0_2,0_2329007,Central Hub,1,16,L15P58
11,0_5,0_5328904,Fair Plaza 20,0,24,L11P58
2,0_1,0_1329036,Central Hub,1,2,L2P61
14,0_3,0_3328974,Central Hub,1,34,L14P53
14,0_4,0_4328937,Market32 and QCC via Burncoat St.,0,32,L14P54
15,0_2,0_2329006,Central Hub,1,16,L15P58
2,0_1,0_1329039,Central Hub,1,2,L2P61
14,0_3,0_3328969,Central Hub,1,34,L14P53
12,0_4,0_4328936,Central Hub,1,12,L12P35
12,0_5,0_5328907,Edgemere Via Grafton St. SW,0,12,L12P32
15,0_2,0_2329005,Central Hub,1,16,L15P58
2,0_1,0_1329026,Central Hub,1,2,L2P64
14,0_3,0_3328972,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_4,0_4328943,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_5,0_5328910,Central Hub,1,12,L12P19
15,0_2,0_2329004,Central Hub,1,16,L15P58
2,0_1,0_1329037,Central Hub,1,2,L2P61
14,0_3,0_3328975,Central Hub,1,34,L14P53
14,0_4,0_4328942,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_5,0_5328905,Central Hub,1,12,L12P35
14,0_2,0_2328971,Central Hub,1,34,L14P53
15,0_1,0_1329000,Central Hub,1,11,L15P58
14,0_3,0_3328938,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328917,Central Hub,1,12,L12P19
11,0_5,0_5328884,Central Hub,1,21,L11P59
14,0_2,0_2328970,Central Hub,1,34,L14P53
11,0_5,0_5328887,Central Hub,1,24,L11P59
15,0_1,0_1329003,Central Hub,1,11,L15P58
14,0_3,0_3328949,Central Hub,1,32,L14P53
12,0_4,0_4328916,Central Hub,1,12,L12P19
14,0_2,0_2328969,Central Hub,1,34,L14P53
15,0_1,0_1329006,Central Hub,1,16,L15P58
12,0_3,0_3328936,Central Hub,1,12,L12P35
12,0_4,0_4328907,Edgemere Via Grafton St. SW,0,12,L12P32
11,0_5,0_5328874,Central Hub,1,21,L11P59
14,0_2,0_2328968,Market32 and QCC via Burncoat St.,0,34,L14P54
15,0_1,0_1329001,Central Hub,1,11,L15P58
14,0_3,0_3328939,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328906,North High Edgemere Via Grafton St. SW,0,12,L12P33
11,0_5,0_5328885,Central Hub,1,13,L11P59
14,0_2,0_2328983,Market32 and QCC via Burncoat St.,0,34,L14P54
11,0_5,0_5328880,Central Hub,1,21,L11P59
2,0_1,0_1329012,Sunny Hill Drive,0,2,L2P58
14,0_3,0_3328950,Central Hub,1,32,L14P53
12,0_4,0_4328913,Central Hub,1,12,L12P19
14,0_2,0_2328982,Market32 and QCC via Burncoat St.,0,34,L14P54
2,0_1,0_1329015,Sunny Hill Drive,0,2,L2P58
14,0_3,0_3328945,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328912,Central Hub,1,12,L12P35
11,0_5,0_5328883,Central Hub,1,14,L11P53
14,0_2,0_2328981,Central Hub,1,34,L14P53
15,0_1,0_1329002,Central Hub,1,11,L15P58
14,0_3,0_3328948,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328919,Central Hub,1,12,L12P35
11,0_5,0_5328886,Central Hub,1,14,L11P59
14,0_2,0_2328980,Central Hub,1,34,L14P53
2,0_1,0_1329013,Sunny Hill Drive,0,2,L2P58
14,0_3,0_3328951,Central Hub,1,32,L14P53
12,0_4,0_4328918,Central Hub,1,12,L12P30
11,0_5,0_5328881,Central Hub,1,24,L11P53
15,0_1,0_1329008,Central Hub,1,11,L15P58
14,0_2,0_2328979,Central Hub,1,34,L14P53
14,0_3,0_3328946,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328925,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
11,0_5,0_5328892,Fair Plaza 20,0,21,L11P58
11,0_5,0_5328895,Central Hub,1,24,L11P59
2,0_1,0_1329011,Sunny Hill Drive,0,2,L2P58
14,0_2,0_2328978,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_3,0_3328957,Central Hub,1,32,L14P53
12,0_4,0_4328924,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
2,0_1,0_1329014,Sunny Hill Drive,0,2,L2P58
14,0_2,0_2328977,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_3,0_3328944,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328915,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
11,0_5,0_5328882,Central Hub,1,13,L11P53
15,0_1,0_1329009,Central Hub,1,11,L15P58
14,0_2,0_2328976,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_3,0_3328947,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_4,0_4328914,Central Hub,1,12,L12P19
11,0_5,0_5328893,Fair Plaza 20,0,21,L11P58
11,0_5,0_5328888,Central Hub,1,24,L11P59
2,0_1,0_1329020,Worcester Airport,0,2,L2P60
15,0_2,0_2328991,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_3,0_3328958,Central Hub,1,32,L14P53
12,0_4,0_4328921,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
2,0_1,0_1329023,Worcester Airport,0,2,L2P60
15,0_2,0_2328990,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_3,0_3328953,Central Hub,1,32,L14P53
12,0_4,0_4328920,North High Edgemere Via Grafton St. SW,0,12,L12P33
11,0_5,0_5328891,Fair Plaza 20,0,24,L11P58
2,0_1,0_1329010,Sunny Hill Drive,0,2,L2P58
15,0_2,0_2328989,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_3,0_3328956,Central Hub,1,32,L14P53
12,0_4,0_4328927,Central Hub,1,12,L12P34
11,0_5,0_5328894,Fair Plaza 20,0,24,L11P58
15,0_2,0_2328988,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
2,0_1,0_1329021,Worcester Airport,0,2,L2P60
14,0_3,0_3328959,Central Hub,1,32,L14P53
12,0_4,0_4328926,North High Edgemere Via Grafton St. SW,0,12,L12P33
11,0_5,0_5328889,Central Hub,1,21,L11P59
2,0_2,0_2329019,Worcester Airport,0,2,L2P60
27,0_1,0_1329048,Auburn Mall via Main St.,0,20,L27P55
15,0_3,0_3328986,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_4,0_4328965,Central Hub,1,32,L14P53
12,0_5,0_5328932,Central Hub,1,12,L12P19
2,0_2,0_2329018,Sunny Hill Drive,0,2,L2P58
12,0_5,0_5328935,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
27,0_1,0_1329051,Auburn Mall via Main St.,0,35,L27P55
15,0_3,0_3328997,Central Hub,1,11,L15P58
14,0_4,0_4328964,Market32 and QCC via Burncoat St.,0,32,L14P54
2,0_2,0_2329017,Sunny Hill Drive,0,2,L2P58
27,0_1,0_1329054,Auburn Mall via Main St.,0,20,L27P55
15,0_3,0_3328984,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_4,0_4328955,Central Hub,1,32,L14P53
12,0_5,0_5328922,Billing Square North High,0,12,L12P36
2,0_2,0_2329016,Sunny Hill Drive,0,2,L2P58
27,0_1,0_1329049,Auburn Mall via Main St.,0,38,L27P55
15,0_3,0_3328987,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_4,0_4328954,Central Hub,1,32,L14P53
12,0_5,0_5328933,Central Hub,1,12,L12P31
2,0_2,0_2329031,Central Hub,1,2,L2P64
12,0_5,0_5328928,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P14
27,0_1,0_1329060,Auburn Mall via Main St.,0,20,L27P55
15,0_3,0_3328998,Central Hub,1,11,L15P58
14,0_4,0_4328961,Market32 and QCC via Burncoat St.,0,32,L14P54
2,0_2,0_2329030,Central Hub,1,2,L2P64
27,0_1,0_1329063,Central Hub,1,20,L27P62
15,0_3,0_3328993,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
14,0_4,0_4328960,Central Hub,1,32,L14P53
12,0_5,0_5328931,Central Hub,1,12,L12P19
2,0_2,0_2329029,Central Hub,1,2,L2P64
27,0_1,0_1329050,Auburn Mall via Main St.,0,20,L27P55
15,0_3,0_3328996,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_4,0_4328967,Central Hub,1,32,L14P53
12,0_5,0_5328934,North High Edgemere Via Grafton St. SW,0,12,L12P33
27,0_1,0_1329061,Auburn Mall via Main St.,0,72,L27P55
2,0_2,0_2329028,Central Hub,1,2,L2P64
15,0_3,0_3328999,Central Hub,1,11,L15P58
14,0_4,0_4328966,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_5,0_5328929,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
2,0_2,0_2329027,Central Hub,1,2,L2P64
27,0_1,0_1329056,Auburn Mall via Main St.,0,20,L27P55
15,0_3,0_3328994,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
14,0_4,0_4328973,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_5,0_5328940,Market32 and QCC via Burncoat St.,0,32,L14P54
2,0_2,0_2329026,Central Hub,1,2,L2P64
14,0_5,0_5328943,Market32 and QCC via Burncoat St.,0,32,L14P54
27,0_1,0_1329059,Auburn Mall via Main St.,0,35,L27P55
15,0_3,0_3329005,Central Hub,1,16,L15P58
14,0_4,0_4328972,Market32 and QCC via Burncoat St.,0,34,L14P54
2,0_2,0_2329025,Central Hub,1,2,L2P64
27,0_1,0_1329062,Auburn Mall via Main St.,0,20,L27P55
15,0_3,0_3328992,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
14,0_4,0_4328963,Central Hub,1,32,L14P53
12,0_5,0_5328930,Central Hub,1,12,L12P30
2,0_2,0_2329024,Worcester Airport,0,2,L2P60
27,0_1,0_1329057,Auburn Mall via Main St.,0,35,L27P55
15,0_3,0_3328995,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
14,0_4,0_4328962,Market32 and QCC via Burncoat St.,0,32,L14P54
14,0_5,0_5328941,Market32 and QCC via Burncoat St.,0,32,L14P54
2,0_2,0_2329039,Central Hub,1,2,L2P61
12,0_5,0_5328936,Central Hub,1,12,L12P35
27,0_1,0_1329068,Central Hub,1,72,L27P62
15,0_3,0_3329006,Central Hub,1,16,L15P58
14,0_4,0_4328969,Central Hub,1,34,L14P53
2,0_2,0_2329038,Central Hub,1,2,L2P61
27,0_1,0_1329071,Central Hub,1,20,L27P62
15,0_3,0_3329001,Central Hub,1,11,L15P58
14,0_4,0_4328968,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_5,0_5328939,Market32 and QCC via Burncoat St.,0,32,L14P54
2,0_2,0_2329037,Central Hub,1,2,L2P61
27,0_1,0_1329058,Auburn Mall via Main St.,0,20,L27P55
15,0_3,0_3329004,Central Hub,1,16,L15P58
14,0_4,0_4328975,Central Hub,1,34,L14P53
14,0_5,0_5328942,Market32 and QCC via Burncoat St.,0,32,L14P54
2,0_2,0_2329036,Central Hub,1,2,L2P61
27,0_1,0_1329069,Central Hub,1,20,L27P62
15,0_3,0_3329007,Central Hub,1,16,L15P58
14,0_4,0_4328974,Central Hub,1,34,L14P53
14,0_5,0_5328937,Market32 and QCC via Burncoat St.,0,32,L14P54
15,0_2,0_2329003,Central Hub,1,11,L15P58
2,0_1,0_1329032,Central Hub,1,2,L2P64
14,0_3,0_3328970,Central Hub,1,34,L14P53
14,0_4,0_4328949,Central Hub,1,32,L14P53
12,0_5,0_5328916,Central Hub,1,12,L12P19
15,0_2,0_2329002,Central Hub,1,11,L15P58
12,0_5,0_5328919,Central Hub,1,12,L12P35
2,0_1,0_1329035,Central Hub,1,2,L2P61
14,0_3,0_3328981,Central Hub,1,34,L14P53
14,0_4,0_4328948,Market32 and QCC via Burncoat St.,0,32,L14P54
15,0_2,0_2329001,Central Hub,1,11,L15P58
2,0_1,0_1329038,Central Hub,1,2,L2P61
14,0_3,0_3328968,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_4,0_4328939,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_5,0_5328906,North High Edgemere Via Grafton St. SW,0,12,L12P33
15,0_2,0_2329000,Central Hub,1,11,L15P58
2,0_1,0_1329033,Central Hub,1,2,L2P64
14,0_3,0_3328971,Central Hub,1,34,L14P53
14,0_4,0_4328938,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_5,0_5328917,Central Hub,1,12,L12P19
2,0_2,0_2329015,Sunny Hill Drive,0,2,L2P58
12,0_5,0_5328912,Central Hub,1,12,L12P35
27,0_1,0_1329044,Auburn Mall via Main St.,0,20,L27P55
14,0_3,0_3328982,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_4,0_4328945,Market32 and QCC via Burncoat St.,0,32,L14P54
2,0_2,0_2329014,Sunny Hill Drive,0,2,L2P58
27,0_1,0_1329047,Auburn Mall via Main St.,0,72,L27P55
14,0_3,0_3328977,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_4,0_4328944,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_5,0_5328915,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
2,0_2,0_2329013,Sunny Hill Drive,0,2,L2P58
2,0_1,0_1329034,Central Hub,1,2,L2P64
14,0_3,0_3328980,Central Hub,1,34,L14P53
14,0_4,0_4328951,Central Hub,1,32,L14P53
12,0_5,0_5328918,Central Hub,1,12,L12P30
2,0_2,0_2329012,Sunny Hill Drive,0,2,L2P58
27,0_1,0_1329045,Auburn Mall via Main St.,0,72,L27P55
14,0_3,0_3328983,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_4,0_4328950,Central Hub,1,32,L14P53
12,0_5,0_5328913,Central Hub,1,12,L12P19
2,0_1,0_1329040,Central Hub,1,2,L2P61
2,0_2,0_2329011,Sunny Hill Drive,0,2,L2P58
14,0_3,0_3328978,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_4,0_4328957,Central Hub,1,32,L14P53
12,0_5,0_5328924,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
12,0_5,0_5328927,Central Hub,1,12,L12P34
27,0_1,0_1329043,Auburn Mall via Main St.,0,72,L27P55
2,0_2,0_2329010,Sunny Hill Drive,0,2,L2P58
15,0_3,0_3328989,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_4,0_4328956,Central Hub,1,32,L14P53
27,0_1,0_1329046,Auburn Mall via Main St.,0,20,L27P55
15,0_2,0_2329009,Central Hub,1,11,L15P58
14,0_3,0_3328976,Market32 and QCC via Burncoat St.,0,34,L14P54
14,0_4,0_4328947,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_5,0_5328914,Central Hub,1,12,L12P19
2,0_1,0_1329041,Sunny Hill Drive,0,2,L2P58
15,0_2,0_2329008,Central Hub,1,11,L15P58
14,0_3,0_3328979,Central Hub,1,34,L14P53
14,0_4,0_4328946,Market32 and QCC via Burncoat St.,0,32,L14P54
12,0_5,0_5328925,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
12,0_5,0_5328920,North High Edgemere Via Grafton St. SW,0,12,L12P33
27,0_1,0_1329052,Auburn Mall via Main St.,0,20,L27P55
2,0_2,0_2329023,Worcester Airport,0,2,L2P60
15,0_3,0_3328990,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_4,0_4328953,Central Hub,1,32,L14P53
27,0_1,0_1329055,Auburn Mall via Main St.,0,35,L27P55
2,0_2,0_2329022,Worcester Airport,0,2,L2P60
15,0_3,0_3328985,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_4,0_4328952,Central Hub,1,32,L14P53
12,0_5,0_5328923,Central Hub,1,12,L12P19
27,0_1,0_1329042,Auburn Mall via Main St.,0,20,L27P55
2,0_2,0_2329021,Worcester Airport,0,2,L2P60
15,0_3,0_3328988,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_4,0_4328959,Central Hub,1,32,L14P53
12,0_5,0_5328926,North High Edgemere Via Grafton St. SW,0,12,L12P33
2,0_2,0_2329020,Worcester Airport,0,2,L2P60
27,0_1,0_1329053,Auburn Mall via Main St.,0,35,L27P55
15,0_3,0_3328991,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_4,0_4328958,Central Hub,1,32,L14P53
12,0_5,0_5328921,Edgemere Crossing and DTA/RMV via Grafton St.,0,12,L12P13
27,0_2,0_2329051,Auburn Mall via Main St.,0,35,L27P55
27,0_1,0_1329080,Central Hub,1,20,L27P62
2,0_3,0_3329018,Sunny Hill Drive,0,2,L2P58
15,0_4,0_4328997,Central Hub,1,11,L15P58
14,0_5,0_5328964,Market32 and QCC via Burncoat St.,0,32,L14P54
27,0_2,0_2329050,Auburn Mall via Main St.,0,20,L27P55
14,0_5,0_5328967,Central Hub,1,32,L14P53
27,0_1,0_1329083,Auburn Mall via Main St.,0,72,L27P55
2,0_3,0_3329029,Central Hub,1,2,L2P64
15,0_4,0_4328996,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
27,0_2,0_2329049,Auburn Mall via Main St.,0,38,L27P55
27,0_1,0_1329086,Auburn Mall via Main St.,0,72,L27P55
2,0_3,0_3329016,Sunny Hill Drive,0,2,L2P58
15,0_4,0_4328987,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_5,0_5328954,Central Hub,1,32,L14P53
27,0_2,0_2329048,Auburn Mall via Main St.,0,20,L27P55
27,0_1,0_1329081,Central Hub,1,72,L27P62
2,0_3,0_3329019,Worcester Airport,0,2,L2P60
15,0_4,0_4328986,Shrewsbury Center via Shrewsbury St. & Route 9,0,11,L15P57
14,0_5,0_5328965,Central Hub,1,32,L14P53
27,0_2,0_2329063,Central Hub,1,20,L27P62
14,0_5,0_5328960,Central Hub,1,32,L14P53
27,0_1,0_1329092,Central Hub,1,72,L27P62
2,0_3,0_3329030,Central Hub,1,2,L2P64
15,0_4,0_4328993,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
27,0_2,0_2329062,Auburn Mall via Main St.,0,20,L27P55
27,0_1,0_1329095,Central Hub,1,72,L27P62
2,0_3,0_3329025,Central Hub,1,2,L2P64
15,0_4,0_4328992,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
14,0_5,0_5328963,Central Hub,1,32,L14P53
27,0_2,0_2329061,Auburn Mall via Main St.,0,72,L27P55
27,0_1,0_1329082,Auburn Mall via Main St.,0,72,L27P55
2,0_3,0_3329028,Central Hub,1,2,L2P64
15,0_4,0_4328999,Central Hub,1,11,L15P58
14,0_5,0_5328966,Market32 and QCC via Burncoat St.,0,32,L14P54
27,0_1,0_1329093,Central Hub,1,20,L27P62
27,0_2,0_2329060,Auburn Mall via Main St.,0,20,L27P55
2,0_3,0_3329031,Central Hub,1,2,L2P64
15,0_4,0_4328998,Central Hub,1,11,L15P58
14,0_5,0_5328961,Market32 and QCC via Burncoat St.,0,32,L14P54
27,0_2,0_2329059,Auburn Mall via Main St.,0,35,L27P55
27,0_1,0_1329088,Auburn Mall via Main St.,0,72,L27P55
2,0_3,0_3329026,Central Hub,1,2,L2P64
15,0_4,0_4329005,Central Hub,1,16,L15P58
14,0_5,0_5328972,Market32 and QCC via Burncoat St.,0,34,L14P54
27,0_2,0_2329058,Auburn Mall via Main St.,0,20,L27P55
14,0_5,0_5328975,Central Hub,1,34,L14P53
27,0_1,0_1329091,Central Hub,1,72,L27P62
2,0_3,0_3329037,Central Hub,1,2,L2P61
15,0_4,0_4329004,Central Hub,1,16,L15P58
27,0_2,0_2329057,Auburn Mall via Main St.,0,35,L27P55
27,0_1,0_1329094,Central Hub,1,72,L27P62
2,0_3,0_3329024,Worcester Airport,0,2,L2P60
15,0_4,0_4328995,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
14,0_5,0_5328962,Market32 and QCC via Burncoat St.,0,32,L14P54
27,0_2,0_2329056,Auburn Mall via Main St.,0,20,L27P55
27,0_1,0_1329089,Central Hub,1,72,L27P62
2,0_3,0_3329027,Central Hub,1,2,L2P64
15,0_4,0_4328994,Shrewsbury Center via Shrewsbury St. & Route 9,0,16,L15P57
14,0_5,0_5328973,Market32 and QCC via Burncoat St.,0,34,L14P54
27,0_2,0_2329071,Central Hub,1,20,L27P62
14,0_5,0_5328968,Market32 and QCC via Burncoat St.,0,34,L14P54
30,0_1,0_1329100,West Boylston WalMart,0,22,L30P62
2,0_3,0_3329038,Central Hub,1,2,L2P61
15,0_4,0_4329001,Central Hub,1,11,L15P58
27,0_2,0_2329070,Central Hub,1,38,L27P62
30,0_1,0_1329103,Central Hub,1,29,L30P59
2,0_3,0_3329033,Central Hub,1,2,L2P64
15,0_4,0_4329000,Central Hub,1,11,L15P58
14,0_5,0_5328971,Central Hub,1,34,L14P53
27,0_2,0_2329069,Central Hub,1,20,L27P62
27,0_1,0_1329090,Central Hub,1,72,L27P62
2,0_3,0_3329036,Central Hub,1,2,L2P61
15,0_4,0_4329007,Central Hub,1,16,L15P58
14,0_5,0_5328974,Central Hub,1,34,L14P53
27,0_2,0_2329068,Central Hub,1,72,L27P62
30,0_1,0_1329101,West Boylston WalMart,0,22,L30P62
2,0_3,0_3329039,Central Hub,1,2,L2P61
15,0_4,0_4329006,Central Hub,1,16,L15P58
14,0_5,0_5328969,Central Hub,1,34,L14P53
2,0_2,0_2329035,Central Hub,1,2,L2P61
27,0_1,0_1329064,Central Hub,1,72,L27P62
15,0_3,0_3329002,Central Hub,1,11,L15P58
14,0_4,0_4328981,Central Hub,1,34,L14P53
14,0_5,0_5328948,Market32 and QCC via Burncoat St.,0,32,L14P54
2,0_2,0_2329034,Central Hub,1,2,L2P64
14,0_5,0_5328951,Central Hub,1,32,L14P53
27,0_1,0_1329067,Central Hub,1,20,L27P62
2,0_3,0_3329013,Sunny Hill Drive,0,2,L2P58
14,0_4,0_4328980,Central Hub,1,34,L14P53
2,0_2,0_2329033,Central Hub,1,2,L2P64
27,0_1,0_1329070,Central Hub,1,38,L27P62
15,0_3,0_3329000,Central Hub,1,11,L15P58
14,0_4,0_4328971,Central Hub,1,34,L14P53
14,0_5,0_5328938,Market32 and QCC via Burncoat St.,0,32,L14P54
2,0_2,0_2329032,Central Hub,1,2,L2P64
27,0_1,0_1329065,Central Hub,1,20,L27P62
15,0_3,0_3329003,Central Hub,1,11,L15P58
14,0_4,0_4328970,Central Hub,1,34,L14P53
14,0_5,0_5328949,Central Hub,1,32,L14P53
27,0_2,0_2329047,Auburn Mall via Main St.,0,72,L27P55
14,0_5,0_5328944,Market32 and QCC via Burncoat St.,0,32,L14P54
27,0_1,0_1329076,Central Hub,1,35,L27P62
2,0_3,0_3329014,Sunny Hill Drive,0,2,L2P58
14,0_4,0_4328977,Market32 and QCC via Burncoat St.,0,34,L14P54
